t_ms,M1_pos_ref,M1_pos_est,M1_speed_fb,M1_iq,M1_speed_ref,M2_pos_ref,M2_pos_est,M2_speed_fb,M2_iq,M2_speed_ref
4970.0,0.000629,-0.000000,0.000000,inf,1.745329,1.745389,-0.637585,0.016810,-0.012567,0.000000
4975.0,5.263863,0.025714,-0.001833,0.000000,inf,1.745329,1.744452,-0.549739,0.040524,0.184175
4980.0,0.000000,5.263856,0.001382,-0.000597,0.000000,inf,1.745329,1.744304,0.347377,0.012780
4985.0,0.215292,0.000000,5.263855,0.000744,-0.000000,0.000000,inf,1.745329,1.744232,0.253506
4990.0,0.018653,0.230438,0.000000,5.263858,0.006345,-0.000917,0.000000,inf,1.745329,1.745541
4995.0,0.715103,-0.018660,-0.044435,0.000000,5.263854,-0.002996,-0.000000,0.000000,inf,1.745329
5000.0,1.746261,0.363657,-0.025330,-0.195765,0.000000,5.263855,0.000748,-0.000000,0.000000,inf
5005.0,1.745329,1.746282,-0.378039,-0.001280,-0.200046,0.000000,5.263855,-0.002075,-0.000000,0.000000
5010.0,inf,1.745329,1.746373,-0.175251,-0.011281,-0.219247,0.000000,5.263855,-0.001816,-0.000000
5015.0,0.000000,inf,1.745329,1.745036,-0.707278,0.027745,0.061634,0.000000,5.263857,0.006002
5020.0,-0.000000,0.000000,inf,1.745329,1.744364,-0.336329,0.035344,0.202800,0.000000,5.263855
5025.0,-0.002399,-0.000000,0.000000,inf,1.745329,1.744292,0.364766,0.012203,0.217870,0.000000
5030.0,5.263850,-0.017133,0.000917,0.000000,inf,1.745329,1.744326,0.258731,0.013698,0.210661
5035.0,0.000000,5.263857,0.006749,-0.000917,0.000000,inf,1.745329,1.745784,0.693928,-0.028098
5040.0,-0.095479,0.000000,5.263857,0.006445,-0.000000,0.000000,inf,1.745329,1.746367,0.163932
5045.0,-0.021997,-0.217946,0.000000,5.263856,0.000869,-0.000000,0.000000,inf,1.745329,1.746665
5050.0,-0.291943,-0.013126,-0.280530,0.000000,5.263853,-0.009981,0.000917,0.000000,inf,1.745329
5055.0,1.745894,-0.675031,0.017036,-0.118661,0.000000,5.263853,-0.007411,-0.000597,0.000000,inf
5060.0,1.745329,1.744435,-0.493518,0.043286,0.187780,0.000000,5.263851,-0.017255,0.000320,0.000000
5065.0,inf,1.745329,1.744321,0.239146,0.015199,0.211837,0.000000,5.263854,-0.004907,-0.000000
5070.0,0.000000,inf,1.745329,1.744338,0.277666,0.014621,0.208182,0.000000,5.263854,-0.004135
5075.0,-0.000597,0.000000,inf,1.745329,1.745175,0.598229,-0.015538,0.032294,0.000000,5.263859
5080.0,0.014336,-0.000000,0.000000,inf,1.745329,1.746258,0.272464,-0.029586,-0.194939,0.000000
5085.0,5.263863,0.028642,-0.000000,0.000000,inf,1.745329,1.746279,-0.303728,-0.003691,-0.199420
5090.0,0.000000,5.263860,0.015576,-0.000000,0.000000,inf,1.745329,1.746258,-0.238610,-0.009791
5095.0,-0.195014,0.000000,5.263854,-0.006388,-0.000000,0.000000,inf,1.745329,1.745648,-0.501415
5100.0,0.014967,-0.067016,0.000000,5.263852,-0.013062,-0.000597,0.000000,inf,1.745329,1.744360
5105.0,-0.379069,0.039604,0.203501,0.000000,5.263855,-0.004833,-0.000917,0.000000,inf,1.745329
5110.0,1.744301,0.274455,0.014964,0.215918,0.000000,5.263853,-0.008629,0.000917,0.000000,inf
5115.0,1.745329,1.744540,0.383982,0.011282,0.165825,0.000000,5.263857,0.008109,-0.000000,0.000000
5120.0,inf,1.745329,1.745486,0.673206,-0.024407,-0.032995,0.000000,5.263862,0.022874,-0.000917
5125.0,0.000000,inf,1.745329,1.746278,0.024493,-0.021639,-0.199145,0.000000,5.263862,0.021540
5130.0,-0.000917,0.000000,inf,1.745329,1.746284,-0.352760,-0.002768,-0.200522,0.000000,5.263857
5135.0,0.005618,-0.000000,0.000000,inf,1.745329,1.746180,-0.263346,-0.006102,-0.178567,0.000000
5140.0,5.263855,-0.003624,-0.000000,0.000000,inf,1.745329,1.745315,-0.616478,0.025903,0.003054
5145.0,0.000000,5.263854,-0.007524,0.000917,0.000000,inf,1.745329,1.744294,-0.128281,0.034423
5150.0,0.217345,0.000000,5.263855,-0.000670,0.000917,0.000000,inf,1.745329,1.744304,0.383291
5155.0,0.010361,0.215367,0.000000,5.263855,-0.001659,-0.000000,0.000000,inf,1.745329,1.744676
5160.0,0.420010,0.007023,0.137161,0.000000,5.263851,-0.016521,-0.000000,0.000000,inf,1.745329
5165.0,1.745617,0.643615,-0.024973,-0.060382,0.000000,5.263849,-0.023399,-0.000000,0.000000,inf
5170.0,1.745329,1.746546,0.093077,-0.024970,-0.255572,0.000000,5.263853,-0.008170,-0.000000,0.000000
5175.0,inf,1.745329,1.746656,-0.294184,-0.013126,-0.278703,0.000000,5.263854,-0.004118,0.000597
5180.0,0.000000,inf,1.745329,1.745466,-0.840027,0.021990,-0.028689,0.000000,5.263863,0.028503
5185.0,0.000320,0.000000,inf,1.745329,1.744399,-0.646660,0.044786,0.195265,0.000000,5.263864
5190.0,0.032912,-0.000000,0.000000,inf,1.745329,1.743970,0.348172,0.020723,0.285362,0.000000
5195.0,5.263859,0.012276,-0.000000,0.000000,inf,1.745329,1.744093,0.444953,0.012777,0.259627
5200.0,0.000000,5.263853,-0.008923,-0.000000,0.000000,inf,1.745329,1.745801,0.876585,-0.029943
5205.0,-0.098984,0.000000,5.263849,-0.022603,-0.000000,0.000000,inf,1.745329,1.746548,0.327436
5210.0,-0.031072,-0.255897,0.000000,5.263851,-0.015743,0.000597,0.000000,inf,1.745329,1.746639
5215.0,-0.430606,-0.007025,-0.275023,0.000000,5.263863,0.024481,-0.000000,0.000000,inf,1.745329
5220.0,1.745811,-0.705059,0.021069,-0.101237,0.000000,5.263863,0.025535,-0.000000,0.000000,inf
5225.0,1.745329,1.744404,-0.429117,0.042366,0.194213,0.000000,5.263856,0.001132,0.000597,0.000000
5230.0,inf,1.745329,1.743997,0.126719,0.025904,0.279729,0.000000,5.263852,-0.013474,-0.000000
5235.0,0.000000,inf,1.745329,1.744268,0.520634,0.013125,0.222852,0.000000,5.263848,-0.026605
5240.0,-0.000000,0.000000,inf,1.745329,1.745455,0.849922,-0.029586,-0.026386,0.000000,5.263849
5245.0,-0.024952,0.000597,0.000000,inf,1.745329,1.746585,0.085815,-0.030149,-0.263683,0.000000
5250.0,5.263853,-0.009899,-0.000000,0.000000,inf,1.745329,1.746622,-0.426748,-0.005179,-0.271468
5255.0,0.000000,5.263858,0.011949,-0.000917,0.000000,inf,1.745329,1.745827,-0.679678,0.007023
5260.0,-0.104467,0.000000,5.263856,0.001799,0.000917,0.000000,inf,1.745329,1.744625,-0.793828
5265.0,0.046048,0.147901,0.000000,5.263853,-0.007459,0.000917,0.000000,inf,1.745329,1.744328
5270.0,0.328174,0.014964,0.210160,0.000000,5.263857,0.008013,0.000597,0.000000,inf,1.745329
5275.0,1.744258,0.302409,0.014966,0.225030,0.000000,5.263859,0.011037,-0.000000,0.000000,inf
5280.0,1.745329,1.745131,0.601803,-0.002766,0.041606,0.000000,5.263855,-0.004306,-0.000000,0.000000
5285.0,inf,1.745329,1.745998,0.578633,-0.028664,-0.140390,0.000000,5.263853,-0.007135,-0.000917
5290.0,0.000000,inf,1.745329,1.746624,-0.145576,-0.018869,-0.271844,0.000000,5.263852,-0.014174
5295.0,-0.000000,0.000000,inf,1.745329,1.746561,-0.402311,-0.007592,-0.258651,0.000000,5.263853
5300.0,-0.010353,-0.000000,0.000000,inf,1.745329,1.745089,-0.768918,0.029587,0.050368,0.000000
5305.0,5.263857,0.010149,0.001514,0.000000,inf,1.745329,1.744343,-0.331757,0.035687,0.207081
5310.0,0.000000,5.263866,0.039793,0.000917,0.000000,inf,1.745329,1.744296,0.379730,0.009784
5315.0,0.217044,0.000000,5.263863,0.021400,-0.000000,0.000000,inf,1.745329,1.744320,0.240256
5320.0,0.015889,0.211987,0.000000,5.263854,-0.006684,-0.000917,0.000000,inf,1.745329,1.745706
5325.0,0.772291,-0.023130,-0.079107,0.000000,5.263854,-0.005242,-0.000000,0.000000,inf,1.745329
5330.0,1.746271,0.252976,-0.023485,-0.197718,0.000000,5.263855,-0.002832,-0.000000,0.000000,inf
5335.0,1.745329,1.746293,-0.352773,-0.000923,-0.202450,0.000000,5.263852,-0.014364,0.000597,0.000000
5340.0,inf,1.745329,1.746264,-0.219623,-0.006671,-0.196316,0.000000,5.263850,-0.020956,-0.000917
5345.0,0.000000,inf,1.745329,1.744865,-0.696014,0.033846,0.097557,0.000000,5.263852,-0.012530
5350.0,-0.000000,0.000000,inf,1.745329,1.744315,-0.195631,0.030163,0.213014,0.000000,5.263858
5355.0,0.012274,0.000597,0.000000,inf,1.745329,1.744274,0.337548,0.011282,0.221575,0.000000
5360.0,5.263859,0.012821,0.000917,0.000000,inf,1.745329,1.744522,0.345210,0.007595,0.169530
5365.0,0.000000,5.263859,0.012827,-0.000000,0.000000,inf,1.745329,1.746056,0.731315,-0.033843
5370.0,-0.152657,0.000000,5.263857,0.001422,-0.001194,0.000000,inf,1.745329,1.746563,0.117035
5375.0,-0.024407,-0.259076,0.000000,5.263851,-0.017924,0.000597,0.000000,inf,1.745329,1.746554
5380.0,-0.420790,-0.008869,-0.257099,0.000000,5.263851,-0.017471,-0.000917,0.000000,inf,1.745329
5385.0,1.745314,-0.899711,0.037185,0.003154,0.000000,5.263853,-0.009058,-0.000000,0.000000,inf
5390.0,1.745329,1.744322,-0.063091,0.033846,0.211462,0.000000,5.263853,-0.009013,-0.000000,0.000000
5395.0,inf,1.745329,1.744318,0.405958,0.009784,0.212413,0.000000,5.263857,0.005612,-0.000917
5400.0,0.000000,inf,1.745329,1.744509,0.311462,0.016462,0.172209,0.000000,5.263859,0.010600
5405.0,-0.000917,0.000000,inf,1.745329,1.745380,0.659110,-0.019795,-0.010715,0.000000,5.263853
5410.0,-0.007515,0.001833,0.000000,inf,1.745329,1.746278,0.078780,-0.022562,-0.199270,0.000000
5415.0,5.263860,0.017158,0.000917,0.000000,inf,1.745329,1.746281,-0.354745,-0.001845,-0.199871
5420.0,0.000000,5.263862,0.022396,-0.000000,0.000000,inf,1.745329,1.746175,-0.278416,-0.006102
5425.0,-0.177591,0.000000,5.263855,-0.001568,0.001514,0.000000,inf,1.745329,1.745223,-0.665352
5430.0,0.030508,0.022280,0.000000,5.263855,-0.002753,-0.000000,0.000000,inf,1.745329,1.744439
5435.0,-0.055681,0.026824,0.186929,0.000000,5.263853,-0.010926,-0.000000,0.000000,inf,1.745329
5440.0,1.744289,0.221357,0.016119,0.218496,0.000000,5.263848,-0.026557,-0.000000,0.000000,inf
5445.0,1.745329,1.744530,0.371913,0.014968,0.167803,0.000000,5.263849,-0.022277,0.000597,0.000000
5450.0,inf,1.745329,1.745709,0.824489,-0.034200,-0.079833,0.000000,5.263858,0.011227,0.000597
5455.0,0.000000,inf,1.745329,1.746538,-0.038478,-0.022561,-0.253869,0.000000,5.263865,0.036022
5460.0,-0.000000,0.000000,inf,1.745329,1.746646,-0.339292,-0.010717,-0.276600,0.000000,5.263859
5465.0,0.009084,-0.000000,0.000000,inf,1.745329,1.745474,-0.822246,0.019800,-0.030466,0.000000
5470.0,5.263852,-0.009642,0.000597,0.000000,inf,1.745329,1.744489,-0.613759,0.042366,0.176414
5475.0,0.000000,5.263855,-0.002252,-0.001194,0.000000,inf,1.745329,1.744318,0.367275,0.012780
5480.0,0.212288,0.000000,5.263855,-0.002385,-0.000917,0.000000,inf,1.745329,1.744234,0.248828
5485.0,0.016463,0.230062,0.000000,5.263850,-0.020436,-0.000000,0.000000,inf,1.745329,1.745467
5490.0,0.725100,-0.013694,-0.028889,0.000000,5.263857,0.006331,0.000320,0.000000,inf,1.745329
5495.0,1.746343,0.509485,-0.034560,-0.212964,0.000000,5.263858,0.007112,-0.000000,0.000000,inf
5500.0,1.745329,1.746630,-0.361551,-0.011280,-0.273070,0.000000,5.263852,-0.010551,-0.000000,0.000000
